"ID","name","exitDataSet","lastElection","termsServed","finalVotePct","Party","needGhostRow"
18513,"LEFEBVRE, Rejean",1,"1997-06-02",1,44,"B.Q.",1
18525,"GODIN, Maurice",1,"1997-06-02",1,45.47,"B.Q.",1
18532,"PICARD, Pauline",1,"2006-01-23",4,49.69,"B.Q.",1
18539,"BERNIER, Yvan",1,"1997-06-02",1,41.26,"B.Q.",1
18545,"MENARD, Real",1,"2008-10-14",5,49.73,"B.Q.",1
18549,"MASSE, Marcel",1,"1997-06-02",1,54.11,"Lib",1
18556,"LAURIN, Rene",1,"1997-06-02",1,46.54,"B.Q.",1
18564,"CRETE, Paul",1,"2008-10-14",5,46.03,"B.Q.",1
18595,"DALPHOND GUIRAL, Madeleine",1,"2000-11-27",2,43.35,"B.Q.",1
18603,"DEBIEN, Maud",1,"1997-06-02",1,38.46,"B.Q.",1
18616,"DUBE, Antoine",1,"2000-11-27",2,41.85,"B.Q.",1
18638,"CANUEL, Rene",1,"1997-06-02",1,44.79,"B.Q.",1
18649,"LALONDE, Francine",1,"2008-10-14",5,56.09,"B.Q.",1
18691,"BERTRAND, Robert",1,"2000-11-27",2,45.36,"Lib",1
18696,"DE SAVOYE, Pierre",1,"1997-06-02",1,43.3,"B.Q.",1
18720,"TREMBLAY, Suzanne",1,"2000-11-27",2,59.55,"B.Q.",1
18726,"GAUTHIER, Michel",1,"2006-01-23",4,45.2,"B.Q.",1
18757,"LOUBIER, Yvan",1,"2006-01-23",4,56.02,"B.Q.",1
18793,"BRIEN, Pierre",1,"2000-11-27",2,50.14,"B.Q.",1
18797,"SAUVAGEAU, Benoit",1,"2006-01-23",4,62.42,"B.Q.",1
18800,"ROCHELEAU, Yves",1,"2000-11-27",2,46.67,"B.Q.",1
18809,"BERGERON, Stephane",1,"2004-06-28",3,67.62,"B.Q.",1
18833,"KERPAN, Allan",1,"1997-06-02",1,36.88,"Ref.",1
18891,"MORRISON, Lee",1,"1997-06-02",1,49.1,"Ref.",1
18899,"BREITKREUZ, Garry",1,"2011-05-02",6,68.93,"C",1
18922,"ROBILLARD, Lucienne",1,"2006-01-23",4,45.68,"Lib",1
18927,"BYRNE, Gerry",1,"2011-05-02",6,57.04,"Lib",1
18931,"O'BRIEN, Lawrence David",1,"2004-06-28",3,62.23,"Lib",1
18936,"CULLEN, Roy",1,"2006-01-23",4,61.62,"Lib",1
18942,"TREMBLAY, Stephan",1,"2000-11-27",2,66.17,"B.Q.",1
18986,"ANDERS, Robert",1,"2011-05-02",5,62.16,"C",1
18996,"GOLDRING, Peter",1,"2011-05-02",5,52.75,"C",1
19027,"CASSON, Rick",1,"2008-10-14",4,66.96,"C",1
19065,"MCNALLY, Grant",1,"2000-11-27",1,58.42,"CA",1
19101,"ELLEY, Reed",1,"2000-11-27",1,46.63,"CA",1
19152,"GREWAL, Gurmant",1,"2004-06-28",2,32.82,"C",1
19160,"CADMAN, Chuck",1,"2004-06-28",2,43.8,"Ind.",1
19176,"DAVIES, Libby",1,"2011-05-02",5,62.83,"N.D.P.",1
19187,"LEUNG, Sophia",1,"2000-11-27",1,43.07,"Lib",1
19213,"REYNOLDS, John",1,"2004-06-28",2,35.3,"C",1
19218,"BOROTSIK, Rick",1,"2000-11-27",1,37.41,"P.C.",1
19226,"MARK, Inky",1,"2008-10-14",4,61.36,"C",1
19229,"PALLISTER, Brian",1,"2006-01-23",2,69.78,"C",1
19237,"HILSTROM, Howard",1,"2000-11-27",1,43.82,"CA",1
19247,"WASYLYCIA LEIS, Judy",1,"2008-10-14",4,62.61,"N.D.P.",1
19266,"GODIN, Yvon",1,"2011-05-02",5,69.69,"N.D.P.",1
19286,"BRADSHAW, Claudette",1,"2004-06-28",2,59.29,"Lib",1
19301,"MATTHEWS, Bill",1,"2006-01-23",3,45.49,"Lib",1
19310,"DOYLE, Norman",1,"2006-01-23",3,46.56,"C",1
19318,"KARETAK LINDELL, Nancy",1,"2006-01-23",3,39.98,"Lib",1
19331,"LILL, Wendy",1,"2000-11-27",1,36.28,"N.D.P.",1
19335,"MCDONOUGH, Alexa",1,"2006-01-23",3,46.88,"N.D.P.",1
19346,"MACKAY, Peter G.",1,"2011-05-02",5,56.79,"C",1
19351,"KEDDY, Gerald",1,"2011-05-02",5,43.15,"C",1
19541,"MAHONEY, Steve",1,"2000-11-27",1,63.2,"Lib",1
19618,"SCHELLENBERGER, Gary",1,"2011-05-02",4,54.48,"C",1
19696,"CAPLAN, Elinor",1,"2000-11-27",1,64.59,"Lib",1
19752,"COMARTIN, Joe",1,"2011-05-02",4,49.92,"N.D.P.",1
19788,"CHARBONNEAU, Yvon",1,"2000-11-27",1,57.86,"Lib",1
19796,"DROUIN, Claude",1,"2004-06-28",2,41.38,"Lib",1
19808,"NORMAND, Gilbert",1,"2000-11-27",1,47.91,"Lib",1
19895,"FOLCO, Raymonde",1,"2008-10-14",4,40.45,"Lib",1
19902,"ST HILAIRE, Caroline",1,"2006-01-23",3,55.2,"B.Q.",1
19913,"FOURNIER, Ghislain",1,"2000-11-27",1,53.24,"B.Q.",1
19963,"BACHAND, Andre",1,"2000-11-27",1,37.2,"P.C.",1
19979,"PERRON, Gilles A.",1,"2006-01-23",3,53.9,"B.Q.",1
20063,"BAILEY, Roy H.",1,"2000-11-27",1,63.28,"CA",1
20066,"VELLACOTT, Maurice",1,"2011-05-02",5,58.43,"C",1
20108,"COTLER, Irwin",1,"2011-05-02",5,41.41,"Lib",1
20116,"HEARN, Loyola",1,"2006-01-23",3,44.69,"C",1
20121,"DAY, Stockwell",1,"2008-10-14",4,58.13,"C",1
20128,"CLARK, Joe",1,"2000-11-27",1,46.05,"P.C.",1
20178,"RAJOTTE, James",1,"2011-05-02",4,63.57,"C",1
20219,"MERRIFIELD, Rob",1,"2011-05-02",4,77.03,"C",1
20250,"HINTON, Betty Zane",1,"2006-01-23",2,39.27,"C",1
20268,"LUNNEY, James",1,"2011-05-02",4,46.42,"C",1
20300,"MOORE, James",1,"2011-05-02",4,56.07,"C",1
20365,"OWEN, Stephen",1,"2006-01-23",2,49.14,"Lib",1
20405,"TOEWS, Vic",1,"2011-05-02",4,70.6,"C",1
20978,"MURPHY, Shawn",1,"2008-10-14",3,50.06,"Lib",1
21045,"GAGNON, Marcel",1,"2004-06-28",1,55.29,"B.Q.",1
21171,"ROY, Jean Yves",1,"2008-10-14",3,37.53,"B.Q.",1
21231,"BELLAVANCE, Andre",1,"2011-05-02",3,33.83,"B.Q.",1
21331,"YELICH, Lynne",1,"2011-05-02",4,54.4,"C",1
21339,"ANDERSON, David",1,"2011-05-02",4,69.85,"C",1
21346,"FITZPATRICK, Brian",1,"2006-01-23",2,54.44,"C",1
21359,"SKELTON, Carol",1,"2006-01-23",2,45.54,"C",1
21385,"EFFORD, R. John",1,"2004-06-28",1,58.34,"Lib",1
21399,"PACETTI, Massimo",1,"2011-05-02",4,42.3,"Lib",1
21424,"JEAN, Brian",1,"2011-05-02",3,71.84,"C",1
21430,"PRENTICE, Jim",1,"2008-10-14",2,56.54,"C",1
21438,"RICHARDSON, Lee",1,"2011-05-02",3,57.68,"C",1
21495,"MENZIES, Ted",1,"2011-05-02",3,77.48,"C",1
21529,"SIKSAY, Bill",1,"2008-10-14",2,37.94,"N.D.P.",1
21553,"KAMP, Randy",1,"2011-05-02",3,54.34,"C",1
21588,"CROWDER, Jean",1,"2011-05-02",3,48.9,"N.D.P.",1
21633,"HIEBERT, Russ",1,"2011-05-02",3,54.55,"C",1
21663,"EMERSON, David",1,"2006-01-23",1,43.45,"Lib",1
21687,"TWEED, Merv",1,"2011-05-02",3,63.73,"C",1
21708,"SMITH, Joy",1,"2011-05-02",3,58.16,"C",1
21890,"O'CONNOR, Gordon",1,"2011-05-02",3,56.95,"C",1
21897,"ODA, Bev",1,"2011-05-02",3,54.55,"C",1
21920,"PRESTON, Joe",1,"2011-05-02",3,57.55,"C",1
21956,"DEVOLIN, Barry",1,"2011-05-02",3,60.03,"C",1
22041,"STRONACH, Belinda",1,"2006-01-23",1,46.21,"Lib",1
22204,"LAYTON, Jack",1,"2011-05-02",3,60.8,"N.D.P.",1
22334,"BLAIS, Raynald",1,"2008-10-14",2,40.1,"B.Q.",1
22423,"MENARD, Serge",1,"2008-10-14",2,45.53,"B.Q.",1
22450,"LAPIERRE, Jean C.",1,"2006-01-23",1,35.18,"Lib",1
22528,"KOTTO, Maka",1,"2006-01-23",1,45.3,"B.Q.",1
22588,"BATTERS, Dave",1,"2006-01-23",1,42.99,"C",1
22613,"KOMARNICKI, Ed",1,"2011-05-02",3,73.98,"C",1
22658,"HAWN, Laurie",1,"2011-05-02",2,48.03,"C",1
22704,"STORSETH, Brian",1,"2011-05-02",2,77.82,"C",1
22722,"ATAMANENKO, Alex",1,"2011-05-02",2,50.92,"N.D.P.",1
22765,"BLACK, Dawn",1,"2008-10-14",1,41.83,"N.D.P.",1
22781,"MAYES, Colin",1,"2011-05-02",2,55.45,"C",1
22831,"SAVOIE, Denise",1,"2011-05-02",2,50.78,"N.D.P.",1
22871,"BRUINOOGE, Rod",1,"2011-05-02",2,52.24,"C",1
22906,"ALLEN, Mike",1,"2011-05-02",2,62.7,"C",1
22968,"BROWN, Patrick",1,"2011-05-02",2,56.7,"C",1
23049,"CHARLTON, Chris",1,"2011-05-02",2,47.17,"N.D.P.",1
23113,"NORLOCK, Rick",1,"2011-05-02",2,53.83,"C",1
23126,"BAIRD, John",1,"2011-05-02",2,44.71,"C",1
23144,"DEL MASTRO, Dean",1,"2011-05-02",2,49.67,"C",1
23157,"DAVIDSON, Pat",1,"2011-05-02",2,52.58,"C",1
23225,"FLAHERTY, Jim",1,"2011-05-02",2,58.42,"C",1
23293,"OUELLET, Christian",1,"2008-10-14",1,35.21,"B.Q.",1
23396,"PARADIS, Christian",1,"2011-05-02",2,49.14,"C",1
23645,"PAYNE, LaVar",1,"2011-05-02",1,71.55,"C",1
23822,"GLOVER, Shelly",1,"2011-05-02",1,50.28,"C",1
23935,"KERR, Greg",1,"2011-05-02",1,47.04,"C",1
24017,"VALERIOTE, Frank",1,"2011-05-02",1,43.35,"Lib",1
24221,"THIBEAULT, Glenn",1,"2011-05-02",1,49.92,"N.D.P.",1
24234,"RAE, Bob",1,"2011-05-02",1,41.01,"Lib",1
24574,"BOUGHEN, Ray",1,"2011-05-02",1,47,"C",1
