"id","name","name_given","name_family","dob","gender","headshot","slug"
5124,"Normand Biron","Normand","Biron","","","",""
8041,"Normand Bélanger","Normand","Bélanger","","","",""
2765,"Normand Cadrin","Normand","Cadrin","","","",""
5121,"Normand Caplette","Normand","Caplette","","","",""
1759,"Normand Chouinard","Normand","Chouinard","","","",""
6361,"Normand Dufour","Normand","Dufour","","","",""
1811,"Normand Fournier","Normand","Fournier","","","",""
6428,"Normand Jean D'Ambrosio","Normand Jean","D'Ambrosio","","","",""
7977,"Normand Normandeau","Normand","Normandeau","","","",""
4929,"Normand Néron","Normand","Néron","","","",""
1538,"Norris Barens","Norris","Barens","","","",""
1745,"Nourredine Seddiki","Nourredine","Seddiki","","","",""
5210,"Noémi Lo Pinto","Noémi","Lo Pinto","","","",""
3629,"Noémi Lopinto","Noémi","Lopinto","","","",""
91,"Norman Doyle","Norman","Doyle","1945-11-11","M","polpics/91.jpg",""
4342,"Norman E. Doyle","Norman E.","Doyle","","M","polpics/4342.jpg",""
7875,"Noël Girard","Noël","Girard","","","",""
6307,"Noël Lacasse","Noël","Lacasse","","","",""
7225,"Nunzio Venuto","Nunzio","Venuto","","","",""
3561,"Octavia Beckles","Octavia","Beckles","","","",""
703,"Odette Robichaud","Odette","Robichaud","","","",""
2773,"Odina Desrochers","Odina","Desrochers","","M","",""
6250,"Odoardo Di Santo","Odoardo","Di Santo","","","",""
5788,"Okalik Eegeesiak","Okalik","Eegeesiak","","","",""
4750,"Ole Hendrickson","Ole","Hendrickson","","","",""
4126,"Oliver William Ray","Oliver William","Ray","","","",""
1761,"Olivier Adam","Olivier","Adam","","","",""
5023,"Olivier Chalifoux","Olivier","Chalifoux","","","",""
3755,"Omar Aktouf","Omar","Aktouf","","","",""
3218,"Omer Bourque","Omer","Bourque","","","",""
896,"Omer Leger","Omer","Leger","","","",""
6661,"Oran K. Johnson","Oran K.","Johnson","","","",""
7137,"Orest Ulan","Orest","Ulan","","","",""
3942,"Orest Werezak","Orest","Werezak","","","",""
794,"Orlando Da Silva","Orlando","Da Silva","","","",""
7607,"Orrin O. Benn","Orrin O.","Benn","","","",""
1191,"Orville Lewis","Orville","Lewis","","","",""
4335,"Orville Penney","Orville","Penney","","","",""
5234,"Oscar Chavez","Oscar","Chavez","","","",""
6303,"Osvaldo Nunez","Osvaldo","Nunez","","M","",""
5217,"Otmane Brixi","Otmane","Brixi","","","",""
709,"Otto Casanova","Otto","Casanova","","","",""
1790,"Oumy Sarr","Oumy","Sarr","","","",""
3363,"Ovid Jackson","Ovid","Jackson","","M","",""
7322,"Owen Morgan","Owen","Morgan","","","",""
7702,"Owen Smith","Owen","Smith","","","",""
1035,"Oz Cole-Arnal","Oz","Cole-Arnal","","","",""
7976,"P. A. D'Aoust","P. A.","D'Aoust","","","",""
6822,"P. Jeffery Jewell","P. Jeffery","Jewell","","","",""
1010,"Paddy Torsney","Paddy","Torsney","","F","",""
5596,"Palbinder Kaur Shergill","Palbinder Kaur","Shergill","","","",""
4398,"Palluq Susan Enuaraq","Palluq Susan","Enuaraq","","","",""
2958,"Pam Boyde","Pam","Boyde","","","",""
3149,"Pam Munroe","Pam","Munroe","","","",""
4449,"Pam Wolf","Pam","Wolf","","","",""
2464,"Pamela Courtot","Pamela","Courtot","","","",""
4025,"Pamela J. Culbert","Pamela J.","Culbert","","","",""
4629,"Pamela Murray","Pamela","Murray","","","",""
1602,"Paolo Fabrizio","Paolo","Fabrizio","","","",""
7060,"Parise Martin","Parise","Martin","","","",""
2178,"Parmjeet Gill","Parmjeet","Gill","","","",""
2429,"Partap Dua","Partap","Dua","","","",""
3422,"Parvinder Sandhu","Parvinder","Sandhu","","","",""
7289,"Pascal Villeneuve","Pascal","Villeneuve","","","",""
5265,"Pascale Levert","Pascale","Levert","","","",""
844,"Pat Cordner","Pat","Cordner","","","",""
4525,"Pat Dunn","Pat","Dunn","","","",""
5855,"Pat Franklin","Pat","Franklin","","","",""
3113,"Pat Goff","Pat","Goff","","","",""
1265,"Pat Gostlin","Pat","Gostlin","","","",""
3222,"Pat Hanratty","Pat","Hanratty","","","",""
7073,"Pat Landers","Pat","Landers","","","",""
2198,"Pat Lynch","Pat","Lynch","","","",""
5390,"Pat Murray","Pat","Murray","","","",""
7109,"Pat Nowlan","Pat","Nowlan","","","",""
4145,"Pat O'Neill","Pat","O'Neill","","","",""
7615,"Pat Peters","Pat","Peters","","","",""
7357,"Pat Schiebel","Pat","Schiebel","","","",""
6653,"Pat Simpson","Pat","Simpson","","","",""
7206,"Pat Sobeski","Pat","Sobeski","","","",""
3126,"Pat Taylor","Pat","Taylor","","","",""
3566,"Pat Woode","Pat","Woode","","","",""
5293,"Patrice Caron","Patrice","Caron","","","",""
5168,"Patrice Dallaire","Patrice","Dallaire","","","",""
2658,"Patrice Moore","Patrice","Moore","","","",""
7884,"Patricia Houle","Patricia","Houle","","","",""
5746,"Patricia Hughes","Patricia","Hughes","","","",""
3995,"Patricia Lawrence","Patricia","Lawrence","","","",""
2462,"Patricia Lawson","Patricia","Lawson","","","",""
1520,"Patricia O'Brien","Patricia","O'Brien","","","",""
4715,"Patricia Smith","Patricia","Smith","","","",""
2035,"Patricia Whittaker","Patricia","Whittaker","","","",""
1214,"Patricia Zipchen","Patricia","Zipchen","","","",""
1933,"Patrick Arnell","Patrick","Arnell","","","",""
642,"Patrick Boyer","Patrick","Boyer","","","",""
5507,"Patrick Boylan","Patrick","Boylan","","","",""
3690,"Patrick Cardinal","Patrick","Cardinal","","","",""
963,"Patrick Clune","Patrick","Clune","","","",""
6300,"Patrick Gagnon","Patrick","Gagnon","","M","",""
7121,"Patrick Gilbert","Patrick","Gilbert","","","",""
814,"Patrick Glémaud","Patrick","Glémaud","","","",""
6949,"Patrick Hunt","Patrick","Hunt","","","",""
6556,"Patrick J. Coulterman","Patrick J.","Coulterman","","","",""
2929,"Patrick Jahn","Patrick","Jahn","","","",""
8155,"Patrick James Coulterman","Patrick James","Coulterman","","","",""
7673,"Patrick Kutney","Patrick","Kutney","","","",""
3841,"Patrick Légaré","Patrick","Légaré","","","",""
8032,"Panagiotis MacRisopoulos","Panagiotis","MacRisopoulos","","","",""
3410,"Pat O'Brien","Pat","O'Brien","","M","polpics/3410.jpg",""
1576,"Nyssa Christine McLeod","Nyssa Christine","McLeod","","","",""
2340,"Patrick Metzger","Patrick","Metzger","","","",""
1279,"Patrick Meyer","Patrick","Meyer","","","",""
2166,"Patrick O'Connor","Patrick","O'Connor","","","",""
1736,"Patrick Rancourt","Patrick","Rancourt","","","",""
2710,"Patrick Robert","Patrick","Robert","","","",""
3238,"Patrick Webber","Patrick","Webber","","","",""
3879,"Patrick Wolfe","Patrick","Wolfe","","","",""
1606,"Patti Chmelyk","Patti","Chmelyk","","","",""
931,"Patti Gieni","Patti","Gieni","","","",""
126,"Nina Grewal","Nina","Grewal","1958-10-20","F","polpics/126_1.jpg","nina-grewal"
5376,"Patti-Anne Kay","Patti-Anne","Kay","","","",""
2203,"Patty Donovan","Patty","Donovan","","","",""
7082,"Paul A. Gallant","Paul A.","Gallant","","","",""
6862,"Paul A. Geddes","Paul A.","Geddes","","","",""
5616,"Paul Alexander","Paul","Alexander","","","",""
2236,"Paul Antle","Paul","Antle","","","",""
775,"Paul Arbour","Paul","Arbour","","","",""
4754,"Paul Bailey","Paul","Bailey","","","",""
7675,"Paul Barker","Paul","Barker","","","",""
1218,"Paul Barnes","Paul","Barnes","","","",""
2331,"Paul Barnes","Paul","Barnes","","","",""
2488,"Paul Benoit","Paul","Benoit","","","",""
975,"Paul Bichler","Paul","Bichler","","","",""
2338,"Peter Coy","Peter","Coy","","","",""
566,"Pascal-Pierre Paillé","Pascal-Pierre","Paillé","1978-05-30","M","polpics/566.jpg","pascal-pierre-paille"
3973,"Paul Bokowski","Paul","Bokowski","","","",""
3523,"Paul Bonwick","Paul","Bonwick","","M","",""
7631,"Paul Chaplin","Paul","Chaplin","","","",""
3513,"Paul Charbonneau","Paul","Charbonneau","","","",""
7384,"Paul Cheng","Paul","Cheng","","","",""
4813,"Paul Chislett","Paul","Chislett","","","",""
6233,"Paul Coulbeck","Paul","Coulbeck","","","",""
4767,"Paul Coulbeck","Paul","Coulbeck","","","",""
5755,"Paul D. Doyle","Paul D.","Doyle","","","",""
6540,"Paul Day","Paul","Day","","","",""
7366,"Paul Dick","Paul","Dick","","","",""
5379,"Paul Drager","Paul","Drager","","","",""
4041,"Paul E. Tessier","Paul E.","Tessier","","","",""
2620,"Paul Ferreira","Paul","Ferreira","","","",""
6032,"Paul Fitzgerald","Paul","Fitzgerald","","","",""
4366,"Paul Fitzgibbons","Paul","Fitzgibbons","","","",""
3347,"Paul Forman","Paul","Forman","","","",""
2064,"Paul Forseth","Paul","Forseth","","M","",""
6839,"Paul Fraleigh","Paul","Fraleigh","","","",""
2270,"Paul Francis","Paul","Francis","","","",""
917,"Paul Fréchette","Paul","Fréchette","","","",""
5917,"Paul Gasztold","Paul","Gasztold","","","",""
4122,"Paul Geddes","Paul","Geddes","","","",""
2900,"Paul Giroux","Paul","Giroux","","","",""
7647,"Paul H. Chislett","Paul H.","Chislett","","","",""
7270,"Paul Hawkins","Paul","Hawkins","","","",""
4842,"Paul Hellyer","Paul","Hellyer","","","",""
1105,"Paul Irngaut","Paul","Irngaut","","","",""
4559,"Paul Isaacs","Paul","Isaacs","","","",""
5703,"Paul Kalyniuk","Paul","Kalyniuk","","","",""
2519,"Paul Kelly","Paul","Kelly","","","",""
1317,"Paul Kemp","Paul","Kemp","","","",""
2386,"Paul Lane","Paul","Lane","","","",""
4075,"Paul Latham","Paul","Latham","","","",""
4964,"Paul Lavigne","Paul","Lavigne","","","",""
7171,"Paul Ledgister","Paul","Ledgister","","","",""
4857,"Paul Lewin","Paul","Lewin","","","",""
1331,"Paul Maillet","Paul","Maillet","","","",""
5395,"Paul Marshall","Paul","Marshall","","","",""
7573,"Paul Mathewson","Paul","Mathewson","","","",""
3706,"Paul Michaud","Paul","Michaud","","","",""
3926,"Paul Monaghan","Paul","Monaghan","","","",""
7606,"Paul Ng","Paul","Ng","","","",""
3977,"Paul Pelletier","Paul","Pelletier","","","",""
1383,"Paul Pisani","Paul","Pisani","","","",""
7746,"Paul Pivato","Paul","Pivato","","","",""
4261,"Paul Pododworny","Paul","Pododworny","","","",""
7035,"Paul Reid","Paul","Reid","","","",""
2994,"Paul Reikie","Paul","Reikie","","","",""
4575,"Paul Royston","Paul","Royston","","","",""
5923,"Paul Schiwkow","Paul","Schiwkow","","","",""
4719,"Paul Schmidt","Paul","Schmidt","","","",""
6155,"Paul Shaw","Paul","Shaw","","","",""
1361,"Paul Shreenan","Paul","Shreenan","","","",""
3183,"Paul Sidon","Paul","Sidon","","","",""
3424,"Paul Simas","Paul","Simas","","","",""
7427,"Paul Simon","Paul","Simon","","","",""
2556,"Paul Summerville","Paul","Summerville","","","",""
1060,"Paul Taillefer","Paul","Taillefer","","","",""
3651,"Paul Tremblay","Paul","Tremblay","","","",""
7848,"Paul Vachon","Paul","Vachon","","","",""
797,"Paul Van Meerbergen","Paul","Van Meerbergen","","","",""
6124,"Paul Van Oosten","Paul","Van Oosten","","","",""
1857,"Paul W. Fournier","Paul W.","Fournier","","","",""
7412,"Paul Wang","Paul","Wang","","","",""
2066,"Paul Warnett","Paul","Warnett","","","",""
7374,"Paul West","Paul","West","","","",""
3828,"Paul-Alexis François","Paul-Alexis","François","","","",""
6376,"Paul-André Forget","Paul-André","Forget","","","",""
6629,"Paula Johnsen","Paula","Johnsen","","","",""
2889,"Paula Maundcote","Paula","Maundcote","","","",""
6268,"Paula Price","Paula","Price","","","",""
838,"Paul MacKlin","Paul","MacKlin","","M","",""
73,"Paul Crête","Paul","Crête","1953-04-08","M","polpics/73.jpg",""
3518,"Paul Devillers","Paul","Devillers","","M","polpics/3518.jpg",""
6481,"Paul Mercier","Paul","Mercier","","M","polpics/6481.jpg",""
274,"Paul Steckle","Paul","Steckle","1942-05-10","M","polpics/274.jpg",""
308,"Paul Zed","Paul","Zed","1956-12-31","M","polpics/308.jpg",""
6596,"Ray McLeod","Ray","McLeod","","","",""
410,"Patrick Brown","Patrick","Brown","1978-05-26","M","polpics/410_1.jpg","patrick-brown"
2437,"Paul D.J. McMurray","Paul D.J.","McMurray","","","",""
4846,"Paula Turtle","Paula","Turtle","","","",""
6081,"Paula Williams","Paula","Williams","","","",""
4781,"Paulette Senior","Paulette","Senior","","","",""
7990,"Paulin Plamondon","Paulin","Plamondon","","","",""
8074,"Pauline B. Daneault","Pauline B.","Daneault","","","",""
2540,"Pauline Browes","Pauline","Browes","","","",""
6275,"Pauline Charest","Pauline","Charest","","","",""
823,"Pauline Côté","Pauline","Côté","","","",""
6997,"Pauline Dupont","Pauline","Dupont","","","",""
7489,"Pauline G. Morrissette","Pauline G.","Morrissette","","","",""
2404,"Pauline Richards","Pauline","Richards","","","",""
8023,"Pauline Vincent","Pauline","Vincent","","","",""
8009,"Paulo Da Silva","Paulo","Da Silva","","","",""
3829,"Payam Eslami","Payam","Eslami","","","",""
6147,"Pedram Moallemian","Pedram","Moallemian","","","",""
2513,"Pedro Gonsalves","Pedro","Gonsalves","","","",""
5283,"Pedro Utillano","Pedro","Utillano","","","",""
2239,"Peg Norman","Peg","Norman","","","",""
1443,"Peggy Askin","Peggy","Askin","","","",""
3026,"Peggy Kirkeby","Peggy","Kirkeby","","","",""
1456,"Peggy Morton","Peggy","Morton","","","",""
3104,"Peggy Stortz","Peggy","Stortz","","","",""
1132,"Penny Collenette","Penny","Collenette","","","",""
7694,"Perrin Beatty","Perrin","Beatty","","","",""
3492,"Pete Merrifield","Pete","Merrifield","","","",""
6069,"Peter Annis","Peter","Annis","","","",""
6165,"Peter Atkins","Peter","Atkins","","","",""
1734,"Peter Bevan-Baker","Peter","Bevan-Baker","","","",""
7032,"Peter Blumenschein","Peter","Blumenschein","","","",""
7499,"Peter Boddy","Peter","Boddy","","","",""
2294,"Peter Bursztyn","Peter","Bursztyn","","","",""
6920,"Peter C. Nuthall","Peter C.","Nuthall","","","",""
4911,"Peter Cameron","Peter","Cameron","","","",""
2541,"Peter Campbell","Peter","Campbell","","","",""
3171,"Peter Carney","Peter","Carney","","","",""
6172,"Peter Cassidy","Peter","Cassidy","","","",""
5347,"Peter Champagne","Peter","Champagne","","","",""
2459,"Peter Chirico","Peter","Chirico","","","",""
6230,"Peter Cobbold","Peter","Cobbold","","","",""
2295,"Peter Conroy","Peter","Conroy","","","",""
2445,"Peter Creighton","Peter","Creighton","","","",""
2004,"Peter Crossley","Peter","Crossley","","","",""
985,"Peter Deslauriers","Peter","Deslauriers","","","",""
3531,"Peter Elgie","Peter","Elgie","","","",""
1439,"Peter Ellis","Peter","Ellis","","","",""
2365,"Peter Ellis","Peter","Ellis","","","",""
3190,"Peter Epp","Peter","Epp","","","",""
7405,"Peter Ewart","Peter","Ewart","","","",""
6895,"Peter Ewart Mehling","Peter Ewart","Mehling","","","",""
4330,"Peter Fenwick","Peter","Fenwick","","","",""
1253,"Peter Ferreira","Peter","Ferreira","","","",""
3576,"Peter Flaherty","Peter","Flaherty","","","",""
8185,"Peter Franklin","Peter","Franklin","","","",""
5297,"Peter Frey","Peter","Frey","","","",""
5145,"Peter Graefe","Peter","Graefe","","","",""
1137,"Peter Graham","Peter","Graham","","","",""
4254,"Peter Hiebert","Peter","Hiebert","","","",""
6584,"Peter Hoff","Peter","Hoff","","","",""
7738,"Peter Hones","Peter","Hones","","","",""
6604,"Peter Hope","Peter","Hope","","","",""
1595,"Peter Ittinuar","Peter","Ittinuar","","","",""
3302,"Peter James Davison","Peter James","Davison","","","",""
1423,"Peter Johnston","Peter","Johnston","","","",""
7340,"Peter Kirby","Peter","Kirby","","","",""
6631,"Peter Kiriaka","Peter","Kiriaka","","","",""
741,"Peter Lawrence Ferguson","Peter Lawrence","Ferguson","","","",""
7520,"Peter Leggat","Peter","Leggat","","","",""
7716,"Peter Li Preti","Peter","Li Preti","","","",""
7672,"Peter Loftus","Peter","Loftus","","","",""
7727,"Peter M.A. Devita","Peter M.A.","Devita","","","",""
2449,"Peter Maloney","Peter","Maloney","","","",""
2256,"Peter Mancini","Peter","Mancini","","M","",""
4343,"Peter Miller","Peter","Miller","","","",""
7061,"Peter Murphy","Peter","Murphy","","","",""
1999,"Peter Opryshko","Peter","Opryshko","","","",""
988,"Peter Ormond","Peter","Ormond","","","",""
7320,"Peter Peterson","Peter","Peterson","","","",""
5039,"Peter Piening","Peter","Piening","","","",""
5840,"Peggy McComb","Peggy","McComb","","","",""
3482,"Peter Adams","Peter","Adams","","M","polpics/3482.jpg",""
4337,"Peter McBreairty","Peter","McBreairty","","","",""
7151,"Peter L. McCreath","Peter L.","McCreath","","","",""
2823,"Peter MacRisopoulos","Peter","MacRisopoulos","","","",""
8153,"Peter McCann","Peter","McCann","","","",""
6491,"Peter McLoughlin","Peter","McLoughlin","","","",""
3586,"Peter McQuaid","Peter","McQuaid","","","",""
450,"Penny Priddy","Penny","Priddy","1944-03-05","F","polpics/450.jpg",""
7050,"Pauline MacKenzie","Pauline","MacKenzie","","","",""
6718,"Peter Piers","Peter","Piers","","","",""
719,"Peter Prontzos","Peter","Prontzos","","","",""
5482,"Peter S. Culbert","Peter S.","Culbert","","","",""
6102,"Peter Spadzinski","Peter","Spadzinski","","","",""
3631,"Peter Stastny","Peter","Stastny","","","",""
5797,"Peter Stewart","Peter","Stewart","","","",""
5996,"Peter Stewart Bevan-Baker","Peter Stewart","Bevan-Baker","","","",""
3519,"Peter Stock","Peter","Stock","","","",""
2938,"Peter Stroh","Peter","Stroh","","","",""
3300,"Peter Tabuns","Peter","Tabuns","","","",""
5431,"Peter Tadman","Peter","Tadman","","","",""
4319,"Peter Touchbourne","Peter","Touchbourne","","","",""
3506,"Peter Van Dalen","Peter","Van Dalen","","","",""
1029,"Peter Vander Zaag","Peter","Vander Zaag","","","",""
203,"Peter Milliken","Peter","Milliken","1946-11-12","M","polpics/203.jpg","peter-milliken"
1321,"Peter Vogel","Peter","Vogel","","","",""
4163,"Peter Warkentin","Peter","Warkentin","","","",""
7476,"Peter Woods","Peter","Woods","","","",""
6020,"Peter Zathey","Peter","Zathey","","","",""
7156,"Peter Zavitz","Peter","Zavitz","","","",""
6316,"Petra Genest","Petra","Genest","","","",""
2364,"Phil Allt","Phil","Allt","","","",""
5667,"Phil Boname","Phil","Boname","","","",""
2102,"Phil Brienesse","Phil","Brienesse","","","",""
1058,"Phil Brown","Phil","Brown","","","",""
2069,"Phil Eidsvik","Phil","Eidsvik","","","",""
6123,"Phil Gamester","Phil","Gamester","","","",""
2434,"Phil Green","Phil","Green","","","",""
4397,"Phil Roberts","Phil","Roberts","","","",""
3436,"Phil Rose","Phil","Rose","","","",""
5814,"Philip A. Brown","Philip A.","Brown","","","",""
1630,"Philip Bender","Philip","Bender","","","",""
2200,"Philip Duchastel","Philip","Duchastel","","","",""
1708,"Philip Fernandez","Philip","Fernandez","","","",""
1227,"Philip G. Ney","Philip G.","Ney","","","",""
4565,"Philip Holley","Philip","Holley","","","",""
4631,"Philip Leong","Philip","Leong","","","",""
2817,"Philip Paynter","Philip","Paynter","","","",""
2358,"Philip Ridge","Philip","Ridge","","","",""
1272,"Philip Stone","Philip","Stone","","","",""
5189,"Philippe Ardilliez","Philippe","Ardilliez","","","",""
8227,"Philippe Bouchard","Philippe","Bouchard","","","",""
3839,"Philippe Dion","Philippe","Dion","","","",""
3630,"Philippe Gauvin","Philippe","Gauvin","","","",""
3611,"Philippe Giguère","Philippe","Giguère","","","",""
2770,"Philippe Haese","Philippe","Haese","","","",""
8312,"Philippe Harris","Philippe","Harris","","","",""
1776,"Philippe Larochelle","Philippe","Larochelle","","","",""
2960,"Philippe Leblond","Philippe","Leblond","","","",""
2758,"Philippe Mari","Philippe","Mari","","","",""
3852,"Philippe Morlighem","Philippe","Morlighem","","","",""
5151,"Philippe Ordenes","Philippe","Ordenes","","","",""
1872,"Philippe Refghi","Philippe","Refghi","","","",""
2192,"Philippe Rousselle","Philippe","Rousselle","","","",""
4991,"Philippe Toone","Philippe","Toone","","","",""
2346,"Phill Borm","Phill","Borm","","","",""
2972,"Phillip K. Liesemer","Phillip K.","Liesemer","","","",""
4199,"Phillip Petrik","Phillip","Petrik","","","",""
4878,"Phillip Pettinato","Phillip","Pettinato","","","",""
7736,"Phillip Scott Carter","Phillip Scott","Carter","","","",""
3551,"Philp Fernandez","Philp","Fernandez","","","",""
1574,"Phyllis Artiss","Phyllis","Artiss","","","",""
6125,"Phyllis Dietrich","Phyllis","Dietrich","","","",""
5800,"Phyllis Hall","Phyllis","Hall","","","",""
2852,"Pierre Albert","Pierre","Albert","","","",""
5109,"Pierre Allard","Pierre","Allard","","","",""
1209,"Pierre Audette","Pierre","Audette","","","",""
7948,"Pierre Aylwin","Pierre","Aylwin","","","",""
7890,"Pierre Bergeron","Pierre","Bergeron","","","",""
3666,"Pierre Bibeau","Pierre","Bibeau","","","",""
5244,"Pierre Blais","Pierre","Blais","","","",""
8022,"Pierre Bourque","Pierre","Bourque","","","",""
1038,"Pierre Brassard","Pierre","Brassard","","","",""
840,"Pierre Breton","Pierre","Breton","","","",""
7791,"Pierre Brien","Pierre","Brien","","","",""
800,"Pierre Béland","Pierre","Béland","","","",""
7852,"Pierre Chénier","Pierre","Chénier","","","",""
1657,"Pierre Chénier","Pierre","Chénier","","","",""
3752,"Pierre Corbeil","Pierre","Corbeil","","","",""
920,"Pierre Diamond","Pierre","Diamond","","","",""
904,"Pierre Ducasse","Pierre","Ducasse","","","",""
3775,"Pierre Gaudreault","Pierre","Gaudreault","","","",""
7935,"Pierre Gauthier","Pierre","Gauthier","","","",""
927,"Pierre Gfeller","Pierre","Gfeller","","","",""
3840,"Pierre Gingras","Pierre","Gingras","","","",""
854,"Pierre Grandmaitre","Pierre","Grandmaitre","","","",""
7778,"Pierre Gravel","Pierre","Gravel","","","",""
8091,"Pierre H. Vincent","Pierre H.","Vincent","","","",""
3833,"Pierre J.C. Allard","Pierre J.C.","Allard","","","",""
3701,"Pierre Lafleur","Pierre","Lafleur","","","",""
2726,"Pierre Laliberté","Pierre","Laliberté","","","",""
739,"Randy Jones","Randy","Jones","","","",""
3296,"René Soetens","René","Soetens","","","",""
5601,"Philip McCormack","Philip","McCormack","","","",""
4022,"Philip Mayfield","Philip","Mayfield","","M","polpics/4022.jpg",""
7924,"Philippe Paré","Philippe","Paré","","M","polpics/7924.jpg",""
5258,"Pierre Brien","Pierre","Brien","","M","polpics/5258.jpg",""
6437,"Pierre De Savoye","Pierre","De Savoye","","M","polpics/6437.jpg",""
1309,"Rod McNeil","Rod","McNeil","","","",""
3658,"Philip Toone","Philip","Toone","","M","polpics/3658_1.jpg","philip-toone"
146,"Peter Julian","Peter","Julian","1962-04-16","M","polpics/146_1.jpg","peter-julian"
177,"Peter MacKay","Peter","MacKay","1965-09-27","M","polpics/177_1.jpg","peter-mackay"
6314,"Pierre Lesieur","Pierre","Lesieur","","","",""
3703,"Pierre Losier-Côté","Pierre","Losier-Côté","","","",""
5022,"Pierre Luc Fournier","Pierre Luc","Fournier","","","",""
2642,"Pierre M. Denis","Pierre M.","Denis","","","",""
4948,"Pierre Malano","Pierre","Malano","","","",""
6433,"Pierre Miller","Pierre","Miller","","","",""
7867,"Pierre Montpetit","Pierre","Montpetit","","","",""
2785,"Pierre Paradis","Pierre","Paradis","","","",""
2903,"Pierre Pariseau-Legault","Pierre","Pariseau-Legault","","","",""
6494,"Pierre Patenaude","Pierre","Patenaude","","","",""
3786,"Pierre Poissant","Pierre","Poissant","","","",""
3772,"Pierre Poulin","Pierre","Poulin","","","",""
5186,"Pierre Péclet","Pierre","Péclet","","","",""
2105,"Pierre Rovtar","Pierre","Rovtar","","","",""
6395,"Pierre Savoie","Pierre","Savoie","","","",""
5150,"Pierre Smith","Pierre","Smith","","","",""
1675,"Pierre Soublière","Pierre","Soublière","","","",""
1873,"Pierre Tremblay","Pierre","Tremblay","","","",""
853,"Pierre Turcotte","Pierre","Turcotte","","","",""
3707,"Pierre Véronneau","Pierre","Véronneau","","","",""
2809,"Pierre-Albert Sévigny","Pierre-Albert","Sévigny","","","",""
5174,"Pierre-E. Paradis","Pierre-E.","Paradis","","","",""
3777,"Pierre-Etienne Paradis","Pierre-Etienne","Paradis","","","",""
2884,"Pierre-Louis Parant","Pierre-Louis","Parant","","","",""
717,"Pierre-Olivier Brunelle","Pierre-Olivier","Brunelle","","","",""
7863,"Pierre-Paul Malenfant","Pierre-Paul","Malenfant","","","",""
8002,"Pierre-Paul Paquet","Pierre-Paul","Paquet","","","",""
1164,"Pierre-Paul Routhier","Pierre-Paul","Routhier","","","",""
3671,"Pierrette Bellefeuille","Pierrette","Bellefeuille","","","",""
4710,"Pierrette Blondin","Pierrette","Blondin","","","",""
5764,"Pierrette Ringuette-Maltais","Pierrette","Ringuette-Maltais","","F","",""
3633,"Piper Huggins","Piper","Huggins","","","",""
6726,"Poldi Meindl","Poldi","Meindl","","","",""
2762,"Polyvios Tsakanikas","Polyvios","Tsakanikas","","","",""
4427,"Prabhat Kapur","Prabhat","Kapur","","","",""
6898,"Prem S. Vinning","Prem S.","Vinning","","","",""
4214,"Prince Pabbies","Prince","Pabbies","","","",""
3883,"Priscilla Settee","Priscilla","Settee","","","",""
1527,"Psam Frank","Psam","Frank","","","",""
8196,"Psamuel Frank","Psamuel","Frank","","","",""
7131,"Pulkesh Lakhanpal","Pulkesh","Lakhanpal","","","",""
3045,"Péter Pál Horváth","Péter Pál","Horváth","","","",""
865,"Qais Ghanem","Qais","Ghanem","","","",""
2760,"Qais Hamidi","Qais","Hamidi","","","",""
6600,"Quoi Nguyen","Quoi","Nguyen","","","",""
6955,"R. Kent Cowan","R. Kent","Cowan","","","",""
6817,"R. W. Jackson","R. W.","Jackson","","","",""
6536,"R. Wayne Slinn","R. Wayne","Slinn","","","",""
2059,"R.L. Dusty Miller","R.L. Dusty","Miller","","","",""
5221,"Rachel Dicaire","Rachel","Dicaire","","","",""
1243,"Rachel Heinrichs","Rachel","Heinrichs","","","",""
1843,"Rachel Hoffman","Rachel","Hoffman","","","",""
8229,"Rachel Lord","Rachel","Lord","","","",""
6007,"Rachelle Small","Rachelle","Small","","","",""
773,"Rachid Arab","Rachid","Arab","","","",""
8265,"Rad Gajic","Rad","Gajic","","","",""
958,"Rafael Tzoubari","Rafael","Tzoubari","","","",""
3209,"Raj Joshi","Raj","Joshi","","","",""
4295,"Raj Venugopal","Raj","Venugopal","","","",""
1103,"Rakesh Khosla","Rakesh","Khosla","","","",""
7435,"Ralph Anderson","Ralph","Anderson","","","",""
1663,"Ralph Bunag","Ralph","Bunag","","","",""
4741,"Ralph Chatoor","Ralph","Chatoor","","","",""
7327,"Ralph Ellis","Ralph","Ellis","","","",""
7200,"Ralph Hanke","Ralph","Hanke","","","",""
4660,"Ralph James Zarboni","Ralph James","Zarboni","","","",""
1497,"Ralph Moore","Ralph","Moore","","","",""
3894,"Ralph Pilchner","Ralph","Pilchner","","","",""
1316,"Ralph Poynting","Ralph","Poynting","","","",""
5941,"Ralph Scholtens","Ralph","Scholtens","","","",""
1173,"Ralph Torrie","Ralph","Torrie","","","",""
6055,"Ralph Zarboni","Ralph","Zarboni","","","",""
5549,"Ramesh Rikhi","Ramesh","Rikhi","","","",""
6030,"Rami Gill","Rami","Gill","","","",""
2443,"Raminder Gill","Raminder","Gill","","","",""
1649,"Ramon Portillo","Ramon","Portillo","","","",""
6784,"Randall Edge","Randall","Edge","","","",""
7583,"Randall Flint","Randall","Flint","","","",""
4839,"Randall Pearce","Randall","Pearce","","","",""
4417,"Randall Whitcomb","Randall","Whitcomb","","","",""
