"id","number","sponsor_politician_id","parliament_number","privatemember","passed"
801,"C-420",55,38,True,0
901,"C-480",119,37,True,0
902,"C-481",119,37,True,0
904,"C-483",119,37,True,0
905,"C-484",119,37,True,0
723,"C-341",296,37,True,0
604,"C-214",131,37,True,0
948,"C-527",144,37,True,0
493,"C-479",185,37,True,0
885,"C-35",72,37,False,0
869,"C-19",1951,37,False,0
729,"C-347",3127,37,True,0
730,"C-348",285,37,True,0
158,"C-2",4434,37,False,0
732,"C-350",2913,37,True,0
733,"C-351",270,37,True,0
204,"C-48",4533,37,False,0
734,"C-352",284,37,True,0
735,"C-353",185,37,True,0
736,"C-354",271,37,True,0
737,"C-355",271,37,True,0
712,"C-329",80,37,True,0
713,"C-330",43,37,True,0
262,"C-245",25,37,True,0
346,"C-331",183,37,True,0
261,"C-244",25,37,True,0
717,"C-335",284,37,True,0
715,"C-333",183,37,True,0
716,"C-334",2913,37,True,0
718,"C-336",152,37,True,0
719,"C-337",2064,37,True,0
721,"C-339",198,37,True,0
722,"C-340",296,37,True,0
724,"C-342",30,37,True,0
726,"C-344",301,37,True,0
727,"C-345",3949,37,True,0
728,"C-346",3221,37,True,0
738,"C-356",5192,37,True,0
739,"C-357",5192,37,True,0
740,"C-358",5192,37,True,0
741,"C-359",5192,37,True,0
774,"C-392",2111,37,True,0
775,"C-393",216,37,True,0
777,"C-395",4022,37,True,0
778,"C-396",3033,37,True,0
781,"C-399",3681,37,True,0
782,"C-400",3681,37,True,0
783,"C-401",35,37,True,0
784,"C-402",35,37,True,0
785,"C-403",35,37,True,0
786,"C-404",35,37,True,0
787,"C-405",2934,37,True,0
789,"C-407",58,37,True,0
790,"C-408",4697,37,True,0
791,"C-409",1677,37,True,0
792,"C-410",301,37,True,0
598,"C-208",276,37,True,0
794,"C-412",301,37,True,0
795,"C-413",3132,37,True,0
230,"C-213",3175,37,True,0
796,"C-414",7,37,True,0
7221,"C-417",192,37,True,0
799,"C-418",192,37,True,0
802,"C-421",2,37,True,0
804,"C-423",99,37,True,0
805,"C-424",208,37,True,0
843,"C-462",4405,37,True,0
806,"C-425",2913,37,True,0
915,"C-494",2684,37,True,0
911,"C-490",131,37,True,0
807,"C-426",266,37,True,0
808,"C-427",186,37,True,0
355,"C-340",128,37,True,0
916,"C-495",4458,37,True,0
809,"C-428",186,37,True,0
811,"C-430",216,37,True,0
632,"C-249",197,37,True,0
813,"C-432",216,37,True,0
814,"C-433",3102,37,True,0
815,"C-434",2913,37,True,0
816,"C-435",305,37,True,0
817,"C-436",80,37,True,0
818,"C-437",276,37,True,0
303,"C-286",2913,37,True,0
819,"C-438",2934,37,True,0
820,"C-439",184,37,True,0
821,"C-440",119,37,True,0
822,"C-441",174,37,True,0
823,"C-442",208,37,True,0
824,"C-443",3127,37,True,0
825,"C-444",208,37,True,0
826,"C-445",279,37,True,0
827,"C-446",61,37,True,0
829,"C-448",4458,37,True,0
830,"C-449",3899,37,True,0
831,"C-450",2913,37,True,0
832,"C-451",41,37,True,0
833,"C-452",25,37,True,0
834,"C-453",3033,37,True,0
835,"C-454",266,37,True,0
836,"C-455",276,37,True,0
837,"C-456",271,37,True,0
838,"C-457",185,37,True,0
839,"C-458",301,37,True,0
842,"C-461",2934,37,True,0
565,"C-31",3204,37,False,0
844,"C-463",151,37,True,0
479,"C-464",3132,37,True,0
846,"C-466",177,37,True,0
847,"C-467",174,37,True,0
848,"C-468",277,37,True,0
849,"C-469",5161,37,True,0
850,"C-470",201,37,True,0
235,"C-218",276,37,True,0
851,"C-471",270,37,True,0
903,"C-482",119,37,True,0
906,"C-485",119,37,True,0
907,"C-486",3410,37,True,0
547,"C-13",1951,37,False,0
617,"C-227",273,37,True,0
910,"C-489",131,37,True,0
912,"C-491",131,37,True,0
913,"C-492",174,37,True,0
914,"C-493",113,37,True,0
229,"C-212",276,37,True,0
917,"C-496",266,37,True,0
918,"C-497",3410,37,True,0
919,"C-498",96,37,True,0
921,"C-500",3750,37,True,0
922,"C-501",301,37,True,0
923,"C-502",284,37,True,0
926,"C-505",96,37,True,0
927,"C-506",238,37,True,0
841,"C-460",197,37,True,0
928,"C-507",301,37,True,0
929,"C-508",3899,37,True,0
930,"C-509",80,37,True,0
931,"C-510",58,37,True,0
932,"C-511",220,37,True,0
347,"C-332",159,37,True,0
933,"C-512",132,37,True,0
461,"C-446",186,37,True,0
537,"C-2",4566,37,False,0
538,"C-3",4682,37,False,0
539,"C-4",4206,37,False,0
934,"C-513",3132,37,True,0
935,"C-514",192,37,True,0
936,"C-515",3831,37,True,0
492,"C-478",2934,37,True,0
937,"C-516",285,37,True,0
938,"C-517",185,37,True,0
939,"C-518",185,37,True,0
940,"C-519",25,37,True,0
487,"C-472",128,37,True,0
488,"C-474",2934,37,True,0
852,"C-2",247,37,False,0
542,"C-8",1951,37,False,0
941,"C-520",1010,37,True,0
944,"C-523",3121,37,True,0
945,"C-524",144,37,True,0
561,"C-27",4464,37,False,0
946,"C-525",301,37,True,0
950,"C-529",3866,37,True,0
231,"C-214",301,37,True,0
232,"C-215",3383,37,True,0
779,"C-397",269,37,True,0
883,"C-33",242,37,False,0
382,"C-367",4675,37,True,0
780,"C-398",299,37,True,0
7213,"C-10A",5142,37,False,0
220,"C-203",185,37,True,0
845,"C-465",29,37,True,0
441,"C-426",5338,37,True,0
876,"C-26",2182,37,False,0
406,"C-391",4405,37,True,0
548,"C-14",4501,37,False,0
563,"C-29",247,37,False,0
570,"C-36",4533,37,False,0
587,"C-53",3358,37,False,0
591,"C-57",4566,37,False,0
877,"C-27",2182,37,False,0
878,"C-28",3160,37,False,0
595,"C-205",3094,37,True,0
626,"C-243",3132,37,True,0
908,"C-487",128,37,True,0
593,"C-203",4405,37,True,0
860,"C-10",72,37,False,0
875,"C-25",68,37,False,0
879,"C-29",72,37,False,0
880,"C-30",121,37,False,0
882,"C-32",72,37,False,0
886,"C-36",2820,37,False,0
597,"C-207",276,37,True,0
887,"C-231",204,37,True,0
889,"C-233",186,37,True,0
890,"C-234",276,37,True,0
892,"C-236",5063,37,True,0
233,"C-216",301,37,True,0
714,"C-332",4136,37,True,0
776,"C-394",2934,37,True,0
810,"C-429",2913,37,True,0
893,"C-472",185,37,True,0
896,"C-475",3899,37,True,0
897,"C-476",80,37,True,0
899,"C-478",119,37,True,0
900,"C-479",119,37,True,0
947,"C-526",219,37,True,0
949,"C-528",201,37,True,0
920,"C-499",113,37,True,0
925,"C-504",3649,37,True,0
312,"C-295",4458,37,True,0
313,"C-296",152,37,True,0
872,"C-22",72,37,False,0
260,"C-243",276,37,True,0
898,"C-477",119,37,True,0
415,"C-400",204,37,True,0
416,"C-401",2313,37,True,0
862,"C-12",72,37,False,0
575,"C-41",3358,37,False,0
720,"C-338",3132,37,True,0
161,"C-5",3160,37,False,0
546,"C-12",4533,37,False,0
549,"C-15",4501,37,False,0
550,"C-16",4464,37,False,0
798,"C-416",220,37,True,0
800,"C-419",192,37,True,0
679,"C-296",276,37,True,0
895,"C-474",185,37,True,0
894,"C-473",185,37,True,0
253,"C-236",195,37,True,0
646,"C-263",2934,37,True,0
675,"C-292",177,37,True,0
681,"C-298",2913,37,True,0
682,"C-299",2934,37,True,0
284,"C-267",5063,37,True,0
494,"C-480",4697,37,True,0
318,"C-302",284,37,True,0
392,"C-377",4675,37,True,0
446,"C-431",3102,37,True,0
379,"C-364",4675,37,True,0
314,"C-297",152,37,True,0
574,"C-40",96,37,False,0
725,"C-343",3097,37,True,0
590,"C-56",5241,37,False,0
576,"C-42",3160,37,False,0
577,"C-43",283,37,False,0
578,"C-44",191,37,False,0
589,"C-55",247,37,False,0
218,"C-201",3094,37,True,0
592,"C-202",21,37,True,0
579,"C-45",5142,37,False,0
580,"C-46",5142,37,False,0
582,"C-48",4682,37,False,0
583,"C-49",3358,37,False,0
584,"C-50",3204,37,False,0
585,"C-51",3358,37,False,0
586,"C-52",4501,37,False,0
588,"C-54",4682,37,False,0
594,"C-204",174,37,True,0
596,"C-206",276,37,True,0
870,"C-20",2677,37,False,0
873,"C-23",2502,37,False,0
627,"C-244",5338,37,True,0
194,"C-38",4464,37,False,0
315,"C-298",152,37,True,0
7209,"C-299",192,37,True,0
234,"C-217",277,37,True,0
236,"C-219",276,37,True,0
237,"C-220",3750,37,True,0
238,"C-221",2313,37,True,0
239,"C-222",130,37,True,0
240,"C-223",2934,37,True,0
241,"C-224",2934,37,True,0
7208,"C-1",5241,37,False,0
159,"C-3",121,37,False,0
160,"C-4",121,37,False,0
162,"C-6",4682,37,False,0
163,"C-7",1951,37,False,0
165,"C-9",3358,37,False,0
364,"C-349",301,37,True,0
168,"C-12",1951,37,False,0
316,"C-300",4823,37,True,0
167,"C-11",4818,37,False,0
317,"C-301",216,37,True,0
319,"C-303",2064,37,True,0
320,"C-304",2064,37,True,0
321,"C-305",3377,37,True,0
322,"C-306",271,37,True,0
326,"C-310",301,37,True,0
327,"C-311",3337,37,True,0
328,"C-312",3337,37,True,0
329,"C-313",159,37,True,0
323,"C-307",25,37,True,0
324,"C-308",305,37,True,0
325,"C-309",3028,37,True,0
330,"C-314",159,37,True,0
166,"C-10",4533,37,False,0
169,"C-13",187,37,False,0
6523,"C-15A",1951,37,False,0
172,"C-16",176,37,False,0
179,"C-23",4324,37,False,0
181,"C-25",4743,37,False,0
182,"C-26",187,37,False,0
173,"C-17",187,37,False,0
174,"C-18",187,37,False,0
175,"C-19",3160,37,False,0
176,"C-20",247,37,False,0
177,"C-21",247,37,False,0
178,"C-22",187,37,False,0
183,"C-27",121,37,False,0
354,"C-339",20,37,True,0
356,"C-341",43,37,True,0
357,"C-342",276,37,True,0
358,"C-343",186,37,True,0
359,"C-344",186,37,True,0
360,"C-345",186,37,True,0
361,"C-346",186,37,True,0
362,"C-347",186,37,True,0
363,"C-348",216,37,True,0
365,"C-350",5063,37,True,0
188,"C-32",2820,37,False,0
189,"C-33",4566,37,False,0
190,"C-34",4464,37,False,0
191,"C-35",4682,37,False,0
203,"C-47",5142,37,False,0
270,"C-253",73,37,True,0
192,"C-36",1951,37,False,0
184,"C-28",3358,37,False,0
185,"C-29",247,37,False,0
186,"C-30",1951,37,False,0
187,"C-31",2820,37,False,0
193,"C-37",4566,37,False,0
196,"C-40",1951,37,False,0
198,"C-42",4464,37,False,0
199,"C-43",3358,37,False,0
164,"C-8",187,37,False,0
195,"C-39",4566,37,False,0
200,"C-44",4464,37,False,0
201,"C-45",247,37,False,0
202,"C-46",1951,37,False,0
205,"C-49",187,37,False,0
206,"C-50",2820,37,False,0
207,"C-51",247,37,False,0
208,"C-52",247,37,False,0
209,"C-53",1951,37,False,0
210,"C-54",4533,37,False,0
391,"C-376",4675,37,True,0
212,"C-56",1951,37,False,0
213,"C-57",4206,37,False,0
214,"C-58",4682,37,False,0
215,"C-59",247,37,False,0
216,"C-60",4566,37,False,0
242,"C-225",2934,37,True,0
211,"C-55",4464,37,False,0
243,"C-226",2934,37,True,0
217,"C-61",4566,37,False,0
267,"C-250",3132,37,True,0
171,"C-15",1951,37,False,0
554,"C-20",5142,37,False,0
602,"C-212",76,37,True,0
6519,"C-15B",1951,37,False,0
541,"C-7",4566,37,False,0
6518,"C-10B",5142,37,False,0
874,"C-24",2677,37,False,0
633,"C-250",2111,37,True,0
180,"C-24",1951,37,False,0
268,"C-251",3132,37,True,0
269,"C-252",3097,37,True,0
540,"C-6",4566,37,False,0
859,"C-9",247,37,False,0
219,"C-202",3094,37,True,0
221,"C-204",185,37,True,0
222,"C-205",185,37,True,0
223,"C-206",185,37,True,0
224,"C-207",185,37,True,0
225,"C-208",3681,37,True,0
226,"C-209",3681,37,True,0
227,"C-210",276,37,True,0
228,"C-211",276,37,True,0
634,"C-251",197,37,True,0
170,"C-14",4464,37,False,0
581,"C-47",247,37,False,0
609,"C-219",4697,37,True,0
610,"C-220",4458,37,True,0
616,"C-226",230,37,True,0
7214,"C-228",198,37,True,0
618,"C-229",198,37,True,0
619,"C-230",5117,37,True,0
7215,"C-231",204,37,True,0
7216,"C-232",186,37,True,0
7217,"C-233",186,37,True,0
7218,"C-234",276,37,True,0
7219,"C-235",5063,37,True,0
7220,"C-236",5063,37,True,0
605,"C-215",131,37,True,0
543,"C-9",3160,37,False,0
857,"C-7",2379,37,False,0
451,"C-436",59,37,True,0
566,"C-32",5142,37,False,0
697,"C-314",59,37,True,0
257,"C-240",3033,37,True,0
337,"C-321",25,37,True,0
244,"C-227",2934,37,True,0
245,"C-228",2934,37,True,0
246,"C-229",2934,37,True,0
247,"C-230",2934,37,True,0
248,"C-231",2934,37,True,0
864,"C-14",72,37,False,0
249,"C-232",2111,37,True,0
250,"C-233",3132,37,True,0
251,"C-234",4405,37,True,0
252,"C-235",3132,37,True,0
254,"C-237",137,37,True,0
255,"C-238",137,37,True,0
256,"C-239",137,37,True,0
383,"C-368",4675,37,True,0
311,"C-294",3164,37,True,0
258,"C-241",2913,37,True,0
259,"C-242",192,37,True,0
263,"C-246",296,37,True,0
264,"C-247",59,37,True,0
265,"C-248",197,37,True,0
266,"C-249",4228,37,True,0
271,"C-254",5063,37,True,0
272,"C-255",137,37,True,0
273,"C-256",177,37,True,0
274,"C-257",177,37,True,0
275,"C-258",137,37,True,0
276,"C-259",183,37,True,0
277,"C-260",183,37,True,0
278,"C-261",285,37,True,0
279,"C-262",285,37,True,0
280,"C-263",4228,37,True,0
281,"C-264",2111,37,True,0
282,"C-265",285,37,True,0
283,"C-266",2913,37,True,0
285,"C-268",3820,37,True,0
286,"C-269",3221,37,True,0
287,"C-270",3127,37,True,0
1030,"C-82",72,38,False,0
288,"C-271",2313,37,True,0
289,"C-272",137,37,True,0
290,"C-273",2913,37,True,0
291,"C-274",177,37,True,0
292,"C-275",177,37,True,0
293,"C-276",197,37,True,0
294,"C-277",131,37,True,0
295,"C-278",131,37,True,0
296,"C-279",3127,37,True,0
297,"C-280",3127,37,True,0
298,"C-281",99,37,True,0
299,"C-282",99,37,True,0
300,"C-283",3175,37,True,0
301,"C-284",3175,37,True,0
302,"C-285",131,37,True,0
304,"C-287",4458,37,True,0
305,"C-288",177,37,True,0
306,"C-289",270,37,True,0
307,"C-290",216,37,True,0
308,"C-291",131,37,True,0
309,"C-292",4156,37,True,0
331,"C-315",159,37,True,0
332,"C-316",159,37,True,0
333,"C-317",159,37,True,0
334,"C-318",3750,37,True,0
335,"C-319",4458,37,True,0
336,"C-320",276,37,True,0
434,"C-419",1677,37,True,0
338,"C-322",2934,37,True,0
339,"C-323",3102,37,True,0
340,"C-324",3102,37,True,0
341,"C-325",3102,37,True,0
7210,"C-326",198,37,True,0
342,"C-327",3482,37,True,0
343,"C-328",25,37,True,0
344,"C-329",80,37,True,0
345,"C-330",2367,37,True,0
384,"C-369",4675,37,True,0
385,"C-370",4675,37,True,0
348,"C-333",3033,37,True,0
349,"C-334",2522,37,True,0
350,"C-335",29,37,True,0
351,"C-336",230,37,True,0
352,"C-337",112,37,True,0
353,"C-338",285,37,True,0
366,"C-351",285,37,True,0
367,"C-352",284,37,True,0
368,"C-353",284,37,True,0
457,"C-442",119,37,True,0
369,"C-354",284,37,True,0
370,"C-355",2913,37,True,0
371,"C-356",4675,37,True,0
372,"C-357",4675,37,True,0
373,"C-358",4675,37,True,0
374,"C-359",4675,37,True,0
375,"C-360",4675,37,True,0
376,"C-361",4675,37,True,0
377,"C-362",4675,37,True,0
378,"C-363",4675,37,True,0
380,"C-365",4675,37,True,0
381,"C-366",4675,37,True,0
386,"C-371",4675,37,True,0
387,"C-372",4675,37,True,0
388,"C-373",280,37,True,0
389,"C-374",3523,37,True,0
390,"C-375",128,37,True,0
393,"C-378",4675,37,True,0
394,"C-379",4675,37,True,0
395,"C-380",4675,37,True,0
396,"C-381",4675,37,True,0
397,"C-382",4675,37,True,0
398,"C-383",4675,37,True,0
399,"C-384",4675,37,True,0
400,"C-385",3355,37,True,0
401,"C-386",216,37,True,0
402,"C-387",284,37,True,0
403,"C-388",3849,37,True,0
404,"C-389",5100,37,True,0
405,"C-390",4136,37,True,0
407,"C-392",177,37,True,0
408,"C-393",5214,37,True,0
409,"C-394",5057,37,True,0
463,"C-448",185,37,True,0
410,"C-395",58,37,True,0
411,"C-396",131,37,True,0
412,"C-397",226,37,True,0
413,"C-398",2913,37,True,0
414,"C-399",284,37,True,0
417,"C-402",1677,37,True,0
418,"C-403",177,37,True,0
419,"C-404",4983,37,True,0
420,"C-405",3132,37,True,0
421,"C-406",177,37,True,0
422,"C-407",21,37,True,0
423,"C-408",4675,37,True,0
424,"C-409",273,37,True,0
425,"C-410",270,37,True,0
426,"C-411",2182,37,True,0
427,"C-412",177,37,True,0
428,"C-413",5117,37,True,0
429,"C-414",209,37,True,0
430,"C-415",2111,37,True,0
431,"C-416",80,37,True,0
432,"C-417",183,37,True,0
433,"C-418",2313,37,True,0
435,"C-420",29,37,True,0
436,"C-421",2913,37,True,0
437,"C-422",4675,37,True,0
438,"C-423",185,37,True,0
439,"C-424",177,37,True,0
440,"C-425",177,37,True,0
442,"C-427",3102,37,True,0
444,"C-429",52,37,True,0
445,"C-430",271,37,True,0
447,"C-432",5338,37,True,0
448,"C-433",177,37,True,0
449,"C-434",3132,37,True,0
450,"C-435",192,37,True,0
452,"C-437",2913,37,True,0
453,"C-438",4259,37,True,0
454,"C-439",221,37,True,0
455,"C-440",296,37,True,0
456,"C-441",3465,37,True,0
458,"C-443",301,37,True,0
459,"C-444",174,37,True,0
460,"C-445",186,37,True,0
462,"C-447",185,37,True,0
464,"C-449",3831,37,True,0
465,"C-450",174,37,True,0
466,"C-451",5338,37,True,0
467,"C-452",2913,37,True,0
468,"C-453",2913,37,True,0
469,"C-454",197,37,True,0
470,"C-455",76,37,True,0
471,"C-456",35,37,True,0
472,"C-457",35,37,True,0
473,"C-458",35,37,True,0
474,"C-459",35,37,True,0
475,"C-460",301,37,True,0
476,"C-461",137,37,True,0
477,"C-462",3221,37,True,0
478,"C-463",73,37,True,0
480,"C-465",3949,37,True,0
481,"C-466",296,37,True,0
482,"C-467",296,37,True,0
483,"C-468",296,37,True,0
484,"C-469",137,37,True,0
485,"C-470",270,37,True,0
486,"C-471",3383,37,True,0
7211,"C-473",2934,37,True,0
489,"C-475",4675,37,True,0
490,"C-476",4675,37,True,0
491,"C-477",276,37,True,0
552,"C-18",68,37,False,0
661,"C-278",284,37,True,0
551,"C-17",4464,37,False,0
553,"C-19",4566,37,False,0
555,"C-21",247,37,False,0
556,"C-22",5142,37,False,0
557,"C-23",96,37,False,0
558,"C-24",3358,37,False,0
559,"C-25",247,37,False,0
560,"C-26",4464,37,False,0
562,"C-28",4682,37,False,0
564,"C-30",247,37,False,0
567,"C-33",96,37,False,0
568,"C-34",3358,37,False,0
569,"C-35",191,37,False,0
571,"C-37",191,37,False,0
572,"C-38",5142,37,False,0
573,"C-39",3358,37,False,0
635,"C-252",185,37,True,0
652,"C-269",1677,37,True,0
663,"C-280",4156,37,True,0
700,"C-317",152,37,True,0
708,"C-325",59,37,True,0
793,"C-411",3523,37,True,0
742,"C-360",4675,37,True,0
743,"C-361",4675,37,True,0
744,"C-362",4675,37,True,0
745,"C-363",4675,37,True,0
746,"C-364",4675,37,True,0
747,"C-365",4675,37,True,0
748,"C-366",4675,37,True,0
749,"C-367",4675,37,True,0
750,"C-368",4675,37,True,0
751,"C-369",4675,37,True,0
752,"C-370",4675,37,True,0
753,"C-371",4675,37,True,0
754,"C-372",4675,37,True,0
755,"C-373",4675,37,True,0
756,"C-374",4675,37,True,0
757,"C-375",4675,37,True,0
758,"C-376",4675,37,True,0
759,"C-377",4675,37,True,0
760,"C-378",4675,37,True,0
761,"C-379",4675,37,True,0
762,"C-380",4675,37,True,0
763,"C-381",4675,37,True,0
764,"C-382",4675,37,True,0
765,"C-383",4675,37,True,0
766,"C-384",4675,37,True,0
767,"C-385",4675,37,True,0
768,"C-386",4675,37,True,0
769,"C-387",4675,37,True,0
770,"C-388",4675,37,True,0
1278,"C-455",300,38,True,0
771,"C-389",4675,37,True,0
772,"C-390",4675,37,True,0
773,"C-391",4675,37,True,0
788,"C-406",119,37,True,0
803,"C-422",3985,37,True,0
828,"C-447",3985,37,True,0
840,"C-459",2684,37,True,0
630,"C-247",137,37,True,0
7212,"C-1",5241,37,False,0
853,"C-3",2677,37,False,0
854,"C-4",2677,37,False,0
855,"C-5",2677,37,False,0
856,"C-6",2820,37,False,0
858,"C-8",5111,37,False,0
861,"C-11",2502,37,False,0
863,"C-13",72,37,False,0
865,"C-15",1951,37,False,0
1279,"C-456",233,38,True,0
866,"C-16",1951,37,False,0
867,"C-17",2677,37,False,0
868,"C-18",121,37,False,0
881,"C-31",2502,37,False,0
884,"C-34",3160,37,False,0
7223,"C-37",72,37,False,0
599,"C-209",276,37,True,0
600,"C-210",276,37,True,0
601,"C-211",276,37,True,0
603,"C-213",131,37,True,0
607,"C-217",2934,37,True,0
608,"C-218",2934,37,True,0
611,"C-221",131,37,True,0
612,"C-222",131,37,True,0
613,"C-223",174,37,True,0
615,"C-225",3383,37,True,0
620,"C-237",174,37,True,0
621,"C-238",285,37,True,0
622,"C-239",285,37,True,0
623,"C-240",285,37,True,0
651,"C-268",2934,37,True,0
683,"C-300",3465,37,True,0
624,"C-241",285,37,True,0
625,"C-242",2913,37,True,0
636,"C-253",185,37,True,0
637,"C-254",185,37,True,0
638,"C-255",3127,37,True,0
639,"C-256",3127,37,True,0
640,"C-257",284,37,True,0
641,"C-258",284,37,True,0
642,"C-259",284,37,True,0
643,"C-260",195,37,True,0
644,"C-261",2934,37,True,0
645,"C-262",2934,37,True,0
647,"C-264",2934,37,True,0
648,"C-265",2934,37,True,0
649,"C-266",2934,37,True,0
650,"C-267",2934,37,True,0
680,"C-297",301,37,True,0
653,"C-270",137,37,True,0
654,"C-271",280,37,True,0
655,"C-272",296,37,True,0
656,"C-273",296,37,True,0
657,"C-274",296,37,True,0
658,"C-275",296,37,True,0
628,"C-245",137,38,True,0
659,"C-276",296,37,True,0
660,"C-277",284,37,True,0
662,"C-279",284,37,True,0
664,"C-281",3132,37,True,0
665,"C-282",3132,37,True,0
666,"C-283",99,37,True,0
667,"C-284",99,37,True,0
668,"C-285",185,37,True,0
669,"C-286",185,37,True,0
670,"C-287",3383,37,True,0
671,"C-288",3383,37,True,0
672,"C-289",177,37,True,0
673,"C-290",177,37,True,0
674,"C-291",177,37,True,0
676,"C-293",177,37,True,0
677,"C-294",177,37,True,0
678,"C-295",177,37,True,0
684,"C-301",95,37,True,0
685,"C-302",4228,37,True,0
686,"C-303",73,37,True,0
687,"C-304",4228,37,True,0
688,"C-305",299,37,True,0
689,"C-306",284,37,True,0
690,"C-307",208,37,True,0
691,"C-308",221,37,True,0
692,"C-309",2913,37,True,0
1085,"C-257",137,38,True,0
693,"C-310",285,37,True,0
694,"C-311",285,37,True,0
695,"C-312",277,37,True,0
696,"C-313",43,37,True,0
698,"C-315",3132,37,True,0
699,"C-316",152,37,True,0
701,"C-318",137,37,True,0
703,"C-320",209,37,True,0
704,"C-321",2913,37,True,0
705,"C-322",270,37,True,0
706,"C-323",270,37,True,0
707,"C-324",2182,37,True,0
709,"C-326",59,37,True,0
710,"C-327",186,37,True,0
1037,"C-206",279,38,True,0
1082,"C-254",276,38,True,0
1107,"C-279",243,38,True,0
1081,"C-253",276,38,True,0
1159,"C-331",183,38,True,0
952,"C-3",160,38,False,0
951,"C-2",72,38,False,0
1036,"C-205",3127,38,True,0
1038,"C-207",279,38,True,0
1039,"C-208",279,38,True,0
1261,"C-435",192,38,True,0
1263,"C-437",246,38,True,0
1074,"C-243",35,38,True,0
1075,"C-244",185,38,True,0
629,"C-246",137,38,True,0
1231,"C-403",165,38,True,0
1054,"C-223",185,38,True,0
1094,"C-266",276,38,True,0
1095,"C-267",284,38,True,0
978,"C-29",98,38,False,0
1108,"C-280",12,38,True,0
1116,"C-288",3094,38,True,0
1125,"C-297",3132,38,True,0
1147,"C-319",301,38,True,0
1158,"C-330",131,38,True,0
7225,"C-333A",183,38,True,0
1173,"C-345",99,38,True,0
1175,"C-347",99,38,True,0
1176,"C-348",272,38,True,0
1177,"C-349",201,38,True,0
1184,"C-356",276,38,True,0
1185,"C-357",1,38,True,0
1186,"C-358",266,38,True,0
1187,"C-359",173,38,True,0
1195,"C-367",81,38,True,0
1197,"C-369",3454,38,True,0
1198,"C-370",3465,38,True,0
1202,"C-374",119,38,True,0
1203,"C-375",1757,38,True,0
1204,"C-376",25,38,True,0
1208,"C-380",297,38,True,0
1209,"C-381",25,38,True,0
1210,"C-382",25,38,True,0
1211,"C-383",233,38,True,0
1212,"C-384",286,38,True,0
1213,"C-385",306,38,True,0
1214,"C-386",185,38,True,0
1215,"C-387",185,38,True,0
1216,"C-388",185,38,True,0
1250,"C-423",119,38,True,0
1217,"C-389",185,38,True,0
1225,"C-397",261,38,True,0
1229,"C-401",270,38,True,0
1224,"C-396",271,38,True,0
1230,"C-402",270,38,True,0
1233,"C-405",136,38,True,0
1234,"C-406",122,38,True,0
1235,"C-407",159,38,True,0
1238,"C-410",177,38,True,0
1239,"C-411",177,38,True,0
1240,"C-412",177,38,True,0
1245,"C-417",58,38,True,0
1259,"C-433",43,38,True,0
1260,"C-434",295,38,True,0
1265,"C-439",157,38,True,0
1267,"C-441",276,38,True,0
1270,"C-444",3454,38,True,0
1272,"C-446",3175,38,True,0
1275,"C-452",148,38,True,0
1277,"C-454",276,38,True,0
984,"C-36",21,38,False,0
996,"C-48",121,38,False,0
997,"C-49",72,38,False,0
1123,"C-295",183,38,True,0
993,"C-45",127,38,False,0
1003,"C-55",98,38,False,0
1011,"C-63",21,38,False,0
958,"C-9",2677,38,False,0
965,"C-16",72,38,False,0
1129,"C-301",3831,38,True,0
995,"C-47",160,38,False,0
1100,"C-272",261,38,True,0
6554,"C-1",187,38,False,0
1001,"C-53",72,38,False,0
964,"C-15",89,38,False,0
1093,"C-265",302,38,True,0
1031,"C-83",90,38,False,0
1102,"C-274",189,38,True,0
953,"C-4",160,38,False,0
954,"C-5",298,38,False,0
955,"C-6",1951,38,False,0
956,"C-7",89,38,False,0
957,"C-8",2182,38,False,0
959,"C-10",72,38,False,0
960,"C-11",2182,38,False,0
961,"C-12",90,38,False,0
962,"C-13",72,38,False,0
963,"C-14",259,38,False,0
966,"C-17",72,38,False,0
967,"C-18",2728,38,False,0
968,"C-19",98,38,False,0
969,"C-20",259,38,False,0
970,"C-21",98,38,False,0
971,"C-22",93,38,False,0
972,"C-23",298,38,False,0
973,"C-24",121,38,False,0
974,"C-25",2820,38,False,0
975,"C-26",1951,38,False,0
1029,"C-81",1951,38,False,0
976,"C-27",2502,38,False,0
977,"C-28",90,38,False,0
979,"C-30",2379,38,False,0
980,"C-31",227,38,False,0
981,"C-32",2820,38,False,0
7224,"C-33",121,38,False,0
982,"C-34",2182,38,False,0
983,"C-35",2182,38,False,0
985,"C-37",98,38,False,0
986,"C-38",72,38,False,0
1016,"C-68",160,38,False,0
987,"C-39",121,38,False,0
988,"C-40",2502,38,False,0
989,"C-41",2182,38,False,0
990,"C-42",2182,38,False,0
991,"C-43",121,38,False,0
992,"C-44",160,38,False,0
994,"C-46",1951,38,False,0
998,"C-50",72,38,False,0
999,"C-51",72,38,False,0
1000,"C-52",242,38,False,0
1002,"C-54",259,38,False,0
1004,"C-56",259,38,False,0
1005,"C-57",121,38,False,0
1064,"C-233",276,38,True,0
1006,"C-58",2182,38,False,0
1008,"C-60",2728,38,False,0
1009,"C-61",160,38,False,0
1010,"C-62",160,38,False,0
1012,"C-64",72,38,False,0
1013,"C-65",72,38,False,0
1014,"C-66",121,38,False,0
1015,"C-67",121,38,False,0
1017,"C-69",2502,38,False,0
1018,"C-70",72,38,False,0
